name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,c,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fdp-c-1-thread,true,file_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_4_n500_m50.txt,0.1,19596.42222,19607.268709999997,600.0081601142883,169,169,0,50,50
fdp-c-1-thread,true,file_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_5_n500_m50.txt,0.1,19602.62199,19614.34673000002,600.0082840919495,175,175,0,50,50
fdp-c-1-thread,true,file_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_6_n500_m50.txt,0.1,19417.14422,19437.86596,600.0067408084869,125,125,0,50,50
fdp-c-1-thread,true,file_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_7_n500_m50.txt,0.1,19531.98058,19523.812520000007,600.0037651062012,114,114,0,50,50
fdp-c-1-thread,true,file_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_8_n500_m50.txt,0.1,19485.209640000005,19509.79439,600.0102360248566,108,108,0,50,50
fdp-c-1-thread,true,file_diversity_problem,repoa,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_9_n500_m50.txt,0.1,19218.18212,19233.669370000003,600.0096440315247,140,140,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_10_n500_m50.txt,0.1,19703.33991,Inf,600.9944500923157,3423,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_11_n500_m50.txt,0.1,19575.49519,Inf,601.0841879844666,4136,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_12_n500_m50.txt,0.1,19360.22393,Inf,601.1042630672455,3951,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_13_n500_m50.txt,0.1,19351.05705,Inf,601.4433960914612,4188,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_14_n500_m50.txt,0.1,19435.900630000004,Inf,601.0221331119537,4158,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_15_n500_m50.txt,0.1,19409.91862,Inf,601.024610042572,3847,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_16_n500_m50.txt,0.1,19665.08237,Inf,601.1815621852875,4244,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_17_n500_m50.txt,0.1,19321.69644,Inf,601.1372978687286,4217,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_18_n500_m50.txt,0.1,19453.488129999998,Inf,601.0866968631744,3702,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_19_n500_m50.txt,0.1,19468.2195,Inf,601.0426690578461,3349,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_1_n500_m50.txt,0.1,19477.45542,Inf,601.1032500267029,3308,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_20_n500_m50.txt,0.1,19604.84356,19604.84356,22.240150928497314,632,1,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_2_n500_m50.txt,0.1,19692.97184,Inf,601.6341319084167,4772,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_3_n500_m50.txt,0.1,19537.02772,Inf,601.0393691062927,3013,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_4_n500_m50.txt,0.1,19581.939920000004,Inf,601.5681970119476,4221,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_5_n500_m50.txt,0.1,19586.79687,Inf,601.4220440387726,4656,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_6_n500_m50.txt,0.1,19406.428040000003,Inf,600.7383940219879,4049,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_7_n500_m50.txt,0.1,19500.99923,Inf,600.7017688751221,4154,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_8_n500_m50.txt,0.1,19474.31608,Inf,600.728157043457,3887,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_9_n500_m50.txt,0.1,19207.154420000003,Inf,600.8058640956879,4495,2,0,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_10_n500_m50.txt,0.1,19701.77712,Inf,600.7013349533081,3617,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_11_n500_m50.txt,0.1,19567.116159999998,Inf,601.1977391242981,4649,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_12_n500_m50.txt,0.1,19359.57725,Inf,600.7946519851685,4152,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_13_n500_m50.txt,0.1,19328.97117,Inf,600.6960251331329,3753,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_14_n500_m50.txt,0.1,19458.370329999998,Inf,600.6814119815826,3141,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_15_n500_m50.txt,0.1,19409.235200000003,Inf,600.9266588687897,4629,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_16_n500_m50.txt,0.1,19638.975469999998,Inf,600.6875259876251,3447,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_17_n500_m50.txt,0.1,19289.71833,Inf,600.7848989963531,4048,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_18_n500_m50.txt,0.1,19456.9889,Inf,600.9269568920135,4052,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_19_n500_m50.txt,0.1,19443.83161,Inf,600.9018330574036,4029,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_1_n500_m50.txt,0.1,19458.50683,Inf,600.8354368209839,3391,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_20_n500_m50.txt,0.1,19604.84356,19614.03803000004,2.7994089126586914,71,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_2_n500_m50.txt,0.1,19685.968510000002,Inf,601.4172909259796,5610,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_3_n500_m50.txt,0.1,19538.86597,Inf,600.805773973465,3935,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_4_n500_m50.txt,0.1,19581.036569999997,Inf,601.3326830863953,4998,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_5_n500_m50.txt,0.1,19572.903489999997,Inf,601.2873449325562,5089,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_6_n500_m50.txt,0.1,19387.15083,Inf,600.9441208839417,4531,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_7_n500_m50.txt,0.1,19517.40224,Inf,600.8439810276031,4331,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_8_n500_m50.txt,0.1,19459.09942,Inf,600.86998295784,4240,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard50,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_9_n500_m50.txt,0.1,19195.273190000004,Inf,601.2457599639893,4603,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_10_n500_m50.txt,0.1,19701.77712,Inf,600.6670660972595,3646,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_11_n500_m50.txt,0.1,19567.116159999998,Inf,601.0138900279999,4545,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_12_n500_m50.txt,0.1,19359.57725,Inf,600.8431758880615,4207,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_13_n500_m50.txt,0.1,19328.97117,Inf,600.780012845993,3797,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_14_n500_m50.txt,0.1,19458.370329999998,Inf,600.7371461391449,3157,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_15_n500_m50.txt,0.1,19409.235200000003,Inf,601.4093310832977,4669,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_16_n500_m50.txt,0.1,19638.975469999998,Inf,600.6762812137604,3422,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_17_n500_m50.txt,0.1,19289.71833,Inf,600.7380619049072,3565,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_18_n500_m50.txt,0.1,19456.9889,Inf,600.9105458259583,4111,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_19_n500_m50.txt,0.1,19443.83161,Inf,600.7860009670258,3899,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_1_n500_m50.txt,0.1,19458.50683,Inf,600.7552790641785,3500,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_20_n500_m50.txt,0.1,19604.84356,19614.03803000004,2.3890609741210938,71,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_2_n500_m50.txt,0.1,19685.968510000002,Inf,601.4218699932098,5452,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_3_n500_m50.txt,0.1,19538.86597,Inf,600.8348751068115,3967,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_4_n500_m50.txt,0.1,19581.036569999997,Inf,601.2870879173279,4903,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_5_n500_m50.txt,0.1,19572.903489999997,Inf,601.323046207428,5180,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_6_n500_m50.txt,0.1,19387.15083,Inf,600.8863561153412,4485,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_7_n500_m50.txt,0.1,19517.40224,Inf,600.7895810604095,4147,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_8_n500_m50.txt,0.1,19459.09942,Inf,600.8888609409332,4378,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,fcard100,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_9_n500_m50.txt,0.1,19195.273190000004,Inf,601.6833798885345,4927,2,100,50,50
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_10_n500_m50.txt,0.1,19700.495150000002,156659.5923550574,600.0061361789703,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_11_n500_m50.txt,0.1,19585.887250000003,157684.7577532892,600.0065429210663,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_12_n500_m50.txt,0.1,19360.223930000004,156053.6832608422,600.0094430446625,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_13_n500_m50.txt,0.1,19362.480990000004,155443.3245311536,600.0089430809021,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_14_n500_m50.txt,0.1,19458.564659999996,156343.94640504287,600.0156631469727,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_15_n500_m50.txt,0.1,19422.14639999999,155380.6849604145,600.0128049850464,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_16_n500_m50.txt,0.1,19680.204769999997,158359.95465533255,600.0151269435883,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_17_n500_m50.txt,0.1,19331.38841,156629.96105152863,600.0187549591064,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_18_n500_m50.txt,0.1,19461.39459999999,155737.6484794163,600.00572681427,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_19_n500_m50.txt,0.1,19477.325769999992,156275.72612632648,600.0206649303436,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_1_n500_m50.txt,0.1,19485.18696999999,156787.96331162727,600.0061011314392,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_20_n500_m50.txt,0.1,19604.843560000005,155363.62185691277,600.0173511505127,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_2_n500_m50.txt,0.1,19700.36636,158235.52885767884,600.0208330154419,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_3_n500_m50.txt,0.1,19547.206850000013,156290.42092036203,600.0205957889557,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_4_n500_m50.txt,0.1,19596.46838,156592.416861387,600.0056440830231,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_5_n500_m50.txt,0.1,19602.621990000003,157418.97754457835,600.0056309700012,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_6_n500_m50.txt,0.1,19421.539080000002,156651.8564889363,600.0054380893707,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_7_n500_m50.txt,0.1,19532.54166999999,156923.79380342134,600.0189259052277,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_8_n500_m50.txt,0.1,19487.320530000005,157257.0623828244,600.0055589675903,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,quad,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_9_n500_m50.txt,0.1,19215.77415,155151.27440541558,600.0057680606842,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_10_n500_m50.txt,0.1,18840.696780000006,41162.159473822474,600.0266959667206,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_11_n500_m50.txt,0.1,19135.287720002154,40969.49629516878,600.0085549354553,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_12_n500_m50.txt,0.1,19064.62337000041,40717.313172387425,600.0041658878326,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_13_n500_m50.txt,0.1,18926.587610000002,40737.90944660513,600.0156199932098,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_14_n500_m50.txt,0.1,18938.65546,40907.07596584231,600.0042939186096,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_15_n500_m50.txt,0.1,18900.173730000024,40673.81313153993,600.0031280517578,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_16_n500_m50.txt,0.1,19201.545930004206,41340.49113850281,600.0057170391083,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_17_n500_m50.txt,0.1,18912.09157000223,40896.3695960906,600.0146479606628,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_18_n500_m50.txt,0.1,18918.370930001933,40809.29774296608,600.0095250606537,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_19_n500_m50.txt,0.1,18913.578500000014,40773.94639282146,600.0037438869476,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_1_n500_m50.txt,0.1,18955.411780000002,40901.55349730178,600.0091371536255,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_20_n500_m50.txt,0.1,19137.798980000065,40609.65164276256,600.0035021305084,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_2_n500_m50.txt,0.1,18993.50035000011,41192.24193630238,600.0069890022278,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_3_n500_m50.txt,0.1,19110.20972000189,40972.36717935546,600.0368070602417,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_4_n500_m50.txt,0.1,18862.948250004094,41181.16547441167,600.0087242126465,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_5_n500_m50.txt,0.1,18796.394080000027,41248.54079039507,600.0099678039551,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_6_n500_m50.txt,0.1,19279.553730000018,40732.287838939315,600.0036270618439,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_7_n500_m50.txt,0.1,19102.88792000005,41010.61351614525,600.0091149806976,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_8_n500_m50.txt,0.1,18731.994920000005,41083.21240954725,600.0046219825745,0,0,0,0,0
fdp-c-1-thread,true,file_diversity_problem,glov,Gurobi,600,16,1,data/instance/GKD-c/GKD-c_9_n500_m50.txt,0.1,18988.148850000005,40664.023080947365,600.0042579174042,0,0,0,0,0
