cdp_GKD-b_43_n150_b02_m15_2_fcard_True,600.0,fcard,True,0.16408729553222656,184548.20000000007,184548.20000000007,1,2,9
cdp_GKD-b_12_n50_b02_m5_2_quad_False,600.0,quad,False,122.02359199523926,36521.1,36524.61084894742,0,0,0
cdp_GKD-b_12_n50_b02_m5_2_glover_False,600.0,glover,False,0.14652299880981445,36521.1,36521.1,0,0,0
cdp_GKD-b_19_n50_b03_m15_3_repoa_False,600.0,repoa,False,0.09495854377746582,33045.700000000004,33045.700000000004,9,0,10
cdp_GKD-b_19_n50_b03_m15_3_repoa_rootonly,600.0,repoa,rootonly,0.13008451461791992,33045.700000000004,33045.700000000004,8,7,9
cdp_GKD-b_19_n50_b03_m15_3_repoa_True,600.0,repoa,True,0.18577980995178223,33045.700000000004,33045.700000000004,8,14,9
cdp_GKD-b_19_n50_b03_m15_3_fcard_False,600.0,fcard,False,0.02883434295654297,33045.70000000001,33045.70000000001,1,0,22
cdp_GKD-b_19_n50_b03_m15_3_fcard_rootonly,600.0,fcard,rootonly,0.1405925750732422,33045.70000000001,33045.70000000001,1,16,19
cdp_GKD-b_19_n50_b03_m15_3_fcard_True,600.0,fcard,True,0.1062164306640625,33045.70000000001,33045.70000000001,1,16,19
cdp_GKD-c_04_n500_b02_m50_2_quad_False,600.0,quad,False,600.1221370697021,54592.799999999996,323114.594344306,0,0,0
cdp_GKD-c_04_n500_b02_m50_2_glover_False,600.0,glover,False,275.5791959762573,317258.3,317290.01649121684,0,0,0
cdp_GKD-b_11_n50_b02_m5_2_repoa_False,600.0,repoa,False,0.026053905487060547,36982.30000000001,36982.30000000001,4,0,5
cdp_GKD-b_11_n50_b02_m5_2_repoa_rootonly,600.0,repoa,rootonly,0.044791221618652344,36982.30000000001,36982.30000000001,4,6,5
cdp_GKD-b_11_n50_b02_m5_2_repoa_True,600.0,repoa,True,0.048573970794677734,36982.30000000001,36982.30000000001,4,9,5
cdp_GKD-b_11_n50_b02_m5_2_fcard_False,600.0,fcard,False,0.02057933807373047,36982.30000000001,36982.30000000001,1,0,15
cdp_GKD-b_11_n50_b02_m5_2_fcard_rootonly,600.0,fcard,rootonly,0.032240867614746094,36982.30000000001,36982.30000000001,1,2,14
cdp_GKD-b_11_n50_b02_m5_2_fcard_True,600.0,fcard,True,0.03335165977478027,36982.30000000001,36982.30000000001,1,2,14
cdp_GKD-c_08_n500_b02_m50_2_glover_False,600.0,glover,False,600.0012509822845,324261.49999999994,327062.9660527242,0,0,0
cdp_GKD-c_01_n500_b03_m50_3_repoa_False,600.0,repoa,False,0.2785532474517822,485863.7999999993,485863.7999999993,3,0,4
cdp_GKD-c_01_n500_b03_m50_3_repoa_rootonly,600.0,repoa,rootonly,0.2598438262939453,485892.8411334556,485892.8411334556,1,2,2
cdp_GKD-c_01_n500_b03_m50_3_repoa_True,600.0,repoa,True,0.26184749603271484,485892.8411334556,485892.8411334556,1,2,2
cdp_GKD-b_41_n150_b03_m15_3_quad_False,600.0,quad,False,600.0006020069122,585019.5000000017,709651.3871656394,0,0,0
cdp_GKD-b_43_n150_b03_m15_3_quad_False,600.0,quad,False,600.0009129047394,278268.300000001,347541.90788342035,0,0,0
cdp_GKD-b_41_n150_b03_m15_3_glover_False,600.0,glover,False,2.9059300422668457,585019.5,585063.7882513816,0,0,0
cdp_GKD-b_13_n50_b03_m5_3_repoa_False,600.0,repoa,False,0.028160810470581055,32206.29999999999,32206.29999999999,4,0,5
cdp_GKD-b_13_n50_b03_m5_3_repoa_rootonly,600.0,repoa,rootonly,0.05308127403259277,32206.29999999999,32206.29999999999,4,5,5
cdp_GKD-b_13_n50_b03_m5_3_repoa_True,600.0,repoa,True,0.057488441467285156,32206.29999999999,32206.29999999999,4,8,5
cdp_GKD-b_13_n50_b03_m5_3_fcard_False,600.0,fcard,False,0.024123668670654297,32206.299999999992,32206.299999999992,1,0,18
cdp_GKD-b_13_n50_b03_m5_3_fcard_rootonly,600.0,fcard,rootonly,0.042177438735961914,32206.299999999992,32206.299999999992,1,8,15
cdp_GKD-b_13_n50_b03_m5_3_fcard_True,600.0,fcard,True,0.04370307922363281,32206.299999999992,32206.299999999992,1,8,15
cdp_GKD-c_01_n500_b03_m50_3_fcard_False,600.0,fcard,False,4.248178958892822,485853.70000000007,485853.70000000007,1,0,14
cdp_GKD-c_01_n500_b03_m50_3_fcard_rootonly,600.0,fcard,rootonly,2.015430450439453,485829.0999999999,485853.70000000007,1,2,16
cdp_GKD-b_43_n150_b03_m15_3_glover_False,600.0,glover,False,5.337238073348999,278268.3,278295.2408576385,0,0,0
cdp_GKD-c_10_n500_b02_m50_2_repoa_False,600.0,repoa,False,0.15700197219848633,317424.1000000002,317424.1000000002,2,0,3
cdp_GKD-c_10_n500_b02_m50_2_repoa_rootonly,600.0,repoa,rootonly,0.15070605278015137,317424.1000000002,317424.1000000002,2,2,3
cdp_GKD-c_10_n500_b02_m50_2_repoa_True,600.0,repoa,True,0.09481263160705566,317424.1000000002,317424.1000000002,2,3,3
cdp_GKD-c_10_n500_b02_m50_2_fcard_False,600.0,fcard,False,0.2279047966003418,317424.0999999999,317424.0999999999,2,0,23
cdp_GKD-c_10_n500_b02_m50_2_fcard_rootonly,600.0,fcard,rootonly,0.309497594833374,317424.0999999999,317424.0999999999,2,1,20
cdp_GKD-c_01_n500_b03_m50_3_fcard_True,600.0,fcard,True,2.6004574298858643,485829.0999999999,485853.70000000007,1,2,16
cdp_GKD-c_10_n500_b02_m50_2_fcard_True,600.0,fcard,True,0.3621397018432617,317424.0999999999,317424.0999999999,2,2,20
cdp_GKD-c_03_n500_b03_m50_3_quad_False,600.0,quad,False,600.0145351886749,482337.5999999999,486590.1852595909,0,0,0
cdp_GKD-b_11_n50_b02_m5_2_quad_False,600.0,quad,False,39.40281295776367,36982.30000000002,36985.98344940754,0,0,0
cdp_GKD-b_11_n50_b02_m5_2_glover_False,600.0,glover,False,0.2785639762878418,36982.3,36985.7509255828,0,0,0
cdp_GKD-b_17_n50_b02_m15_2_repoa_False,600.0,repoa,False,0.023059606552124023,12360.8,12360.8,5,0,6
cdp_GKD-b_17_n50_b02_m15_2_repoa_rootonly,600.0,repoa,rootonly,0.0346369743347168,12360.8,12360.8,4,4,5
cdp_GKD-b_17_n50_b02_m15_2_repoa_True,600.0,repoa,True,0.0436708927154541,12360.8,12360.8,4,7,5
cdp_GKD-b_17_n50_b02_m15_2_fcard_False,600.0,fcard,False,0.01943492889404297,12360.800000000003,12360.800000000003,1,0,19
cdp_GKD-b_17_n50_b02_m15_2_fcard_rootonly,600.0,fcard,rootonly,0.0373380184173584,12360.800000000003,12360.800000000003,1,8,11
cdp_GKD-b_17_n50_b02_m15_2_fcard_True,600.0,fcard,True,0.03778862953186035,12360.800000000003,12360.800000000003,1,8,11
cdp_GKD-b_44_n150_b03_m15_3_quad_False,600.0,quad,False,600.0009849071503,391064.4999999995,475639.45507928677,0,0,0
cdp_GKD-b_44_n150_b03_m15_3_glover_False,600.0,glover,False,3.928429126739502,391064.49999999994,391103.2626484317,0,0,0
cdp_GKD-c_02_n500_b03_m50_3_repoa_False,600.0,repoa,False,0.05490922927856445,471292.00000000023,471292.00000000023,2,0,3
cdp_GKD-c_02_n500_b03_m50_3_repoa_rootonly,600.0,repoa,rootonly,0.09288191795349121,471305.2410130719,471305.2410130719,1,2,2
cdp_GKD-c_02_n500_b03_m50_3_repoa_True,600.0,repoa,True,0.1115880012512207,471305.2410130719,471305.2410130719,1,2,2
cdp_GKD-c_02_n500_b03_m50_3_fcard_False,600.0,fcard,False,0.1743936538696289,471292.0000000003,471292.0000000003,1,0,15
cdp_GKD-c_02_n500_b03_m50_3_fcard_rootonly,600.0,fcard,rootonly,0.19608616828918457,471292.0000000003,471292.0000000003,1,2,14
cdp_GKD-c_02_n500_b03_m50_3_fcard_True,600.0,fcard,True,0.25663137435913086,471292.0000000003,471292.0000000003,1,2,14
cdp_GKD-b_13_n50_b03_m5_3_quad_False,600.0,quad,False,61.285593032836914,32206.299999999992,32209.458364226568,0,0,0
cdp_GKD-b_13_n50_b03_m5_3_glover_False,600.0,glover,False,0.30725598335266113,32206.3,32207.5718251368,0,0,0
cdp_GKD-c_02_n500_b02_m50_2_repoa_False,600.0,repoa,False,0.04635286331176758,326197.40000000014,326197.40000000014,2,0,3
cdp_GKD-c_02_n500_b02_m50_2_repoa_rootonly,600.0,repoa,rootonly,0.08286619186401367,326183.09999999974,326183.09999999974,1,2,2
cdp_GKD-c_02_n500_b02_m50_2_repoa_True,600.0,repoa,True,0.0707709789276123,326183.09999999974,326183.09999999974,1,2,2
cdp_GKD-c_02_n500_b02_m50_2_fcard_False,600.0,fcard,False,0.1576695442199707,326183.09999999986,326183.09999999986,1,0,10
cdp_GKD-b_17_n50_b02_m15_2_quad_False,600.0,quad,False,49.16138005256653,12360.800000000001,12362.03398403745,0,0,0
cdp_GKD-b_17_n50_b02_m15_2_glover_False,600.0,glover,False,0.19187021255493164,12360.8,12360.8,0,0,0
cdp_GKD-c_02_n500_b02_m50_2_fcard_rootonly,600.0,fcard,rootonly,0.215254545211792,326183.09999999986,326183.09999999986,1,2,9
cdp_GKD-c_02_n500_b02_m50_2_fcard_True,600.0,fcard,True,0.19663310050964355,326183.09999999986,326183.09999999986,1,2,9
cdp_GKD-c_07_n500_b03_m50_3_repoa_False,600.0,repoa,False,0.31899213790893555,451035.89999999997,451035.89999999997,2,0,3
cdp_GKD-c_07_n500_b03_m50_3_repoa_rootonly,600.0,repoa,rootonly,0.34487128257751465,451052.6805914971,451052.6805914971,2,2,3
cdp_GKD-c_07_n500_b03_m50_3_repoa_True,600.0,repoa,True,0.46088147163391113,451045.91660377366,451045.91660377366,2,3,3
cdp_GKD-c_07_n500_b03_m50_3_fcard_False,600.0,fcard,False,3.879918098449707,451019.5000000001,451019.5000000001,2,0,40
cdp_GKD-c_07_n500_b03_m50_3_fcard_rootonly,600.0,fcard,rootonly,0.9771842956542969,451019.5000000001,451019.5000000001,2,2,27
